Facility,Day,Date,Time,Activity,Month,Temp,Rain,Sun,People
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,12,Gym,Jan,-0.3,0,3600,22
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,13,Gym,Jan,-1.3,0,150,14
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,BiljettGym - City,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,BiljettGym - City,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,14,Gym,Jan,-1.6,0,0,26
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,Gym,Jan,-2,0,0,19
City,Thursday,03,15,BiljettGym - City,Jan,-2,0,0,19
City,Thursday,03,15,BiljettGym - City,Jan,-2,0,0,19
City,Thursday,03,16,BiljettGym - City,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,BiljettGym - City,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,BiljettGym - City,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,BiljettGym - City,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,BiljettGym - City,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,16,Gym,Jan,-1.8,0,0,35
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,Gym,Jan,-1.4,0,0,31
City,Thursday,03,17,BiljettGym - City,Jan,-1.4,0,0,31
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,BiljettGym - City,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,18,Gym,Jan,-1.4,0.1,0,25
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,BiljettGym - City,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,Gym,Jan,-1.3,0.1,0,14
City,Thursday,03,19,BiljettGym - City,Jan,-1.3,0.1,0,14
City,Thursday,03,20,Gym,Jan,-0.7,0,0,5
City,Thursday,03,20,Gym,Jan,-0.7,0,0,5
City,Thursday,03,20,Gym,Jan,-0.7,0,0,5
City,Thursday,03,20,Gym,Jan,-0.7,0,0,5
City,Thursday,03,20,Gym,Jan,-0.7,0,0,5
City,Friday,04,05,Gym,Jan,1,0,0,3
City,Friday,04,05,Gym,Jan,1,0,0,3
City,Friday,04,05,Gym,Jan,1,0,0,3
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,06,Gym,Jan,1.3,0,0,15
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,BiljettGym - City,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,07,Gym,Jan,1.6,0,0,9
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,08,Gym,Jan,2,0,0,22
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,BiljettGym - City,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,BiljettGym - City,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,BiljettGym - City,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Dagkort Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,09,Gym,Jan,2,0.1,0,36
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,10,Gym,Jan,2.3,0,0,23
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,BiljettGym - City,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,11,Gym,Jan,2.2,0.1,0,30
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,BiljettGym - City,Jan,2.6,0.4,0,19
City,Friday,04,12,BiljettGym - City,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,12,Gym,Jan,2.6,0.4,0,19
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,13,Gym,Jan,2.4,0.1,0,18
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,14,Gym,Jan,2.8,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,15,Gym,Jan,2.7,0,0,25
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,16,Gym,Jan,2.8,0,0,12
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,17,Gym,Jan,3.1,0,0,23
City,Friday,04,18,Gym,Jan,3.2,0,0,4
City,Friday,04,18,Gym,Jan,3.2,0,0,4
City,Friday,04,18,Gym,Jan,3.2,0,0,4
City,Friday,04,18,Gym,Jan,3.2,0,0,4
City,Saturday,05,08,Gym,Jan,-0.1,0,0,3
City,Saturday,05,08,Gym,Jan,-0.1,0,0,3
City,Saturday,05,08,Gym,Jan,-0.1,0,0,3
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,BiljettGym - City,Jan,0.4,0,2176,26
City,Saturday,05,09,BiljettGym - City,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,Gym,Jan,0.4,0,2176,26
City,Saturday,05,09,BiljettGym - City,Jan,0.4,0,2176,26
